Session,Driver,Team,LapNumber,Stint,Compound,TyreLife,LapTime_sec,Sector1Time_sec,Sector2Time_sec,Sector3Time_sec,PitOutTime_sec,PitInTime_sec,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Position,IsAccurate
FP3,LEC,Ferrari,5.0,2.0,SOFT,5.0,,,20.938,38.886,2849.147,,244.0,252.0,278.0,100.0,0,,0
FP3,LEC,Ferrari,6.0,2.0,SOFT,6.0,80.979,28.448,17.929,34.602,,,261.0,287.0,308.0,291.0,1,,1
FP3,LEC,Ferrari,7.0,2.0,SOFT,7.0,113.168,41.739,23.033,48.396,,,161.0,194.0,280.0,247.0,0,,1
FP3,LEC,Ferrari,8.0,2.0,SOFT,8.0,80.271,28.174,17.592,34.505,,,263.0,292.0,304.0,288.0,1,,1
FP3,LEC,Ferrari,9.0,2.0,SOFT,9.0,146.044,42.256,32.919,70.869,,3349.084,160.0,121.0,,252.0,0,,0
FP3,LEC,Ferrari,10.0,3.0,SOFT,10.0,134.903,56.697,20.154,58.052,3378.05,,248.0,278.0,280.0,165.0,0,,0
FP3,LEC,Ferrari,11.0,3.0,SOFT,11.0,99.546,30.965,21.16,47.421,,,222.0,281.0,281.0,294.0,0,,1
FP3,LEC,Ferrari,12.0,3.0,SOFT,12.0,79.827,27.915,17.54,34.372,,,263.0,290.0,304.0,289.0,1,,1
FP3,LEC,Ferrari,13.0,3.0,SOFT,13.0,107.101,36.416,25.565,45.12,,,162.0,157.0,285.0,253.0,0,,1
FP3,LEC,Ferrari,14.0,3.0,SOFT,14.0,79.869,27.786,17.626,34.457,,,270.0,286.0,304.0,294.0,0,,1
FP3,LEC,Ferrari,15.0,3.0,SOFT,15.0,,31.087,20.058,,,3965.166,249.0,276.0,,255.0,0,,0
FP3,LEC,Ferrari,16.0,4.0,SOFT,1.0,,,22.207,40.082,4931.302,,225.0,269.0,282.0,93.0,0,,0
FP3,LEC,Ferrari,17.0,4.0,SOFT,2.0,79.935,28.111,17.615,34.209,,,262.0,293.0,305.0,294.0,0,,1
FP3,LEC,Ferrari,18.0,4.0,SOFT,3.0,106.341,34.304,23.516,48.521,,,244.0,297.0,283.0,281.0,0,,1
FP3,LEC,Ferrari,19.0,4.0,SOFT,4.0,,33.206,22.319,,,,224.0,214.0,178.0,293.0,0,,0
FP3,LEC,Ferrari,20.0,4.0,SOFT,5.0,,31.614,18.519,,,5489.78,251.0,298.0,,243.0,0,,0
FP3,ALB,Williams,1.0,1.0,MEDIUM,1.0,125.203,61.956,21.378,41.869,2900.862,,235.0,253.0,282.0,110.0,0,,0
FP3,ALB,Williams,2.0,1.0,MEDIUM,2.0,83.46,29.737,18.226,35.497,,,250.0,290.0,293.0,276.0,1,,1
FP3,ALB,Williams,3.0,1.0,MEDIUM,3.0,110.644,40.677,22.397,47.57,,,188.0,279.0,293.0,208.0,0,,1
FP3,ALB,Williams,4.0,1.0,MEDIUM,4.0,82.589,28.999,18.064,35.526,,,250.0,297.0,284.0,288.0,1,,1
FP3,ALB,Williams,5.0,1.0,MEDIUM,5.0,107.841,42.654,23.241,41.946,,,186.0,280.0,281.0,217.0,0,,1
FP3,ALB,Williams,6.0,1.0,MEDIUM,6.0,81.942,28.897,17.896,35.149,,,266.0,285.0,294.0,286.0,1,,1
FP3,ALB,Williams,7.0,1.0,MEDIUM,7.0,,85.15,23.527,45.036,,,208.0,109.0,283.0,272.0,0,,0
FP3,ALB,Williams,8.0,1.0,MEDIUM,8.0,81.949,28.875,17.8,35.274,,,248.0,294.0,288.0,296.0,0,,1
FP3,ALB,Williams,9.0,1.0,MEDIUM,9.0,110.045,42.194,28.068,39.783,,,151.0,188.0,286.0,267.0,0,,1
FP3,ALB,Williams,10.0,1.0,MEDIUM,10.0,101.257,35.726,21.87,43.661,,,176.0,274.0,282.0,283.0,0,,1
FP3,ALB,Williams,11.0,1.0,MEDIUM,11.0,82.309,28.901,18.002,35.406,,,249.0,291.0,289.0,281.0,0,,1
FP3,ALB,Williams,12.0,1.0,MEDIUM,12.0,,33.607,23.042,,,4100.627,210.0,255.0,,275.0,0,,0
FP3,ALB,Williams,13.0,2.0,SOFT,1.0,,,20.718,41.785,4933.584,,252.0,257.0,290.0,46.0,0,,0
FP3,ALB,Williams,14.0,2.0,SOFT,2.0,102.551,33.776,21.619,47.156,,,248.0,224.0,285.0,287.0,0,,1
FP3,ALB,Williams,15.0,2.0,SOFT,3.0,81.664,28.869,17.8,34.995,,,263.0,297.0,290.0,285.0,1,,1
FP3,ALB,Williams,16.0,2.0,SOFT,4.0,,42.42,26.958,89.376,,,174.0,221.0,134.0,218.0,0,,0
FP3,ALB,Williams,17.0,2.0,SOFT,5.0,,36.263,21.918,,,5492.796,186.0,289.0,,250.0,0,,0
FP3,HUL,Audi,1.0,1.0,SOFT,1.0,115.013,55.264,20.326,39.423,1718.2,,241.0,257.0,279.0,144.0,0,,0
FP3,HUL,Audi,2.0,1.0,SOFT,2.0,100.144,31.315,19.501,49.328,,,259.0,270.0,273.0,273.0,1,,1
FP3,HUL,Audi,3.0,1.0,SOFT,3.0,82.129,29.258,17.75,35.121,,,257.0,293.0,300.0,290.0,1,,1
FP3,HUL,Audi,4.0,1.0,SOFT,4.0,120.064,41.722,27.356,50.986,,,204.0,264.0,271.0,214.0,0,,1
FP3,HUL,Audi,5.0,1.0,SOFT,5.0,94.645,28.955,17.708,47.982,,,256.0,287.0,175.0,288.0,0,,0
FP3,HUL,Audi,6.0,1.0,SOFT,6.0,115.975,42.254,25.513,48.208,,,207.0,258.0,189.0,161.0,0,,0
FP3,HUL,Audi,7.0,1.0,SOFT,7.0,,37.204,,,,2439.528,218.0,,,177.0,0,,0
FP3,HUL,Audi,8.0,2.0,SOFT,8.0,117.94,61.028,19.539,37.373,2989.638,,259.0,262.0,284.0,155.0,0,,0
FP3,HUL,Audi,9.0,2.0,SOFT,9.0,96.537,29.707,19.381,47.449,,,260.0,258.0,281.0,286.0,0,,1
FP3,HUL,Audi,10.0,2.0,SOFT,10.0,81.067,28.434,17.717,34.916,,,258.0,291.0,309.0,314.0,1,,1
FP3,HUL,Audi,11.0,2.0,SOFT,11.0,123.3,41.905,20.283,61.112,,3365.096,224.0,261.0,,223.0,0,,0
FP3,HUL,Audi,12.0,3.0,SOFT,12.0,112.306,38.848,19.739,53.719,3389.111,,255.0,228.0,276.0,216.0,0,,0
FP3,HUL,Audi,13.0,3.0,SOFT,13.0,81.716,28.938,17.592,35.186,,,249.0,295.0,304.0,292.0,0,,1
FP3,HUL,Audi,14.0,3.0,SOFT,14.0,,33.023,24.16,,,3684.082,190.0,240.0,,235.0,0,,0
FP3,HUL,Audi,15.0,4.0,SOFT,1.0,95.606,37.86,19.613,38.133,4038.627,,258.0,253.0,284.0,193.0,0,,0
FP3,HUL,Audi,16.0,4.0,SOFT,2.0,89.567,30.068,19.949,39.55,,,261.0,229.0,276.0,273.0,0,,1
FP3,HUL,Audi,17.0,4.0,SOFT,3.0,82.51,28.381,17.766,36.363,,,258.0,285.0,252.0,307.0,0,,1
FP3,HUL,Audi,18.0,4.0,SOFT,4.0,,43.356,27.898,,,4428.659,165.0,203.0,,194.0,0,,0
FP3,HUL,Audi,19.0,5.0,SOFT,5.0,126.538,58.681,19.768,48.089,4979.684,,255.0,235.0,271.0,176.0,0,,0
FP3,HUL,Audi,20.0,5.0,SOFT,6.0,81.644,28.939,17.937,34.768,,,258.0,283.0,304.0,292.0,0,,1
FP3,HUL,Audi,21.0,5.0,SOFT,7.0,,35.197,26.044,96.238,,,180.0,221.0,3.0,244.0,0,,0
FP3,HUL,Audi,22.0,5.0,SOFT,8.0,,39.194,19.132,,,5421.78,228.0,294.0,,152.0,0,,0
FP3,LAW,Racing Bulls,1.0,1.0,HARD,1.0,135.09,71.225,21.079,42.786,2889.237,,234.0,258.0,278.0,124.0,0,,0
FP3,LAW,Racing Bulls,2.0,1.0,HARD,2.0,82.199,29.159,17.68,35.36,,,262.0,302.0,298.0,299.0,1,,1
FP3,LAW,Racing Bulls,3.0,1.0,HARD,3.0,112.355,41.477,27.07,43.808,,,179.0,210.0,278.0,245.0,0,,1
FP3,LAW,Racing Bulls,4.0,1.0,HARD,4.0,81.466,28.765,17.642,35.059,,,258.0,304.0,310.0,299.0,1,,1
FP3,LAW,Racing Bulls,5.0,1.0,HARD,5.0,109.68,36.628,26.554,46.498,,,144.0,230.0,279.0,292.0,0,,1
FP3,LAW,Racing Bulls,6.0,1.0,HARD,6.0,81.217,28.657,17.554,35.006,,,261.0,307.0,308.0,300.0,1,,1
FP3,LAW,Racing Bulls,7.0,1.0,HARD,7.0,131.895,67.292,22.203,42.4,,,210.0,241.0,284.0,286.0,0,,1
FP3,LAW,Racing Bulls,8.0,1.0,HARD,8.0,80.89,28.57,17.607,34.713,,,262.0,301.0,306.0,299.0,1,,1
FP3,LAW,Racing Bulls,9.0,1.0,HARD,9.0,112.734,34.73,23.201,54.803,,3776.551,228.0,248.0,,295.0,0,,0
FP3,LAW,Racing Bulls,10.0,2.0,HARD,10.0,,70.256,20.518,,3794.554,3923.181,227.0,296.0,,231.0,0,,0
FP3,LAW,Racing Bulls,11.0,3.0,SOFT,1.0,,42.806,20.731,,4309.987,4418.441,238.0,276.0,,169.0,0,,0
FP3,LAW,Racing Bulls,12.0,4.0,SOFT,2.0,127.94,55.037,22.895,50.008,5035.779,,231.0,264.0,283.0,66.0,0,,0
FP3,LAW,Racing Bulls,13.0,4.0,SOFT,3.0,,28.431,19.905,,,5251.882,260.0,234.0,,304.0,0,,0
FP3,OCO,Haas F1 Team,1.0,1.0,MEDIUM,1.0,105.958,41.746,21.705,42.507,1872.577,,235.0,251.0,259.0,164.0,0,,0
FP3,OCO,Haas F1 Team,2.0,1.0,MEDIUM,2.0,91.194,29.966,18.224,43.004,,,269.0,285.0,194.0,283.0,1,,1
FP3,OCO,Haas F1 Team,3.0,1.0,MEDIUM,3.0,115.379,39.773,25.44,50.166,,,201.0,227.0,190.0,168.0,0,,1
FP3,OCO,Haas F1 Team,4.0,1.0,MEDIUM,4.0,123.59,41.504,26.027,56.059,,,201.0,232.0,199.0,108.0,0,,0
FP3,OCO,Haas F1 Team,5.0,1.0,MEDIUM,5.0,,40.864,27.848,,,2428.227,150.0,262.0,,209.0,0,,0
FP3,OCO,Haas F1 Team,6.0,2.0,MEDIUM,6.0,123.412,60.085,20.203,43.124,2913.935,,240.0,285.0,256.0,43.0,0,,0
FP3,OCO,Haas F1 Team,7.0,2.0,MEDIUM,7.0,84.182,29.704,18.159,36.319,,,269.0,288.0,301.0,281.0,1,,1
FP3,OCO,Haas F1 Team,8.0,2.0,MEDIUM,8.0,101.732,37.211,20.483,44.038,,,215.0,275.0,256.0,294.0,0,,1
FP3,OCO,Haas F1 Team,9.0,2.0,MEDIUM,9.0,82.485,29.355,17.842,35.288,,,268.0,289.0,296.0,284.0,1,,1
FP3,OCO,Haas F1 Team,10.0,2.0,MEDIUM,10.0,107.349,43.095,23.881,40.373,,,194.0,229.0,258.0,234.0,0,,1
FP3,OCO,Haas F1 Team,11.0,2.0,MEDIUM,11.0,82.421,29.139,18.006,35.276,,,271.0,286.0,300.0,284.0,1,,1
FP3,OCO,Haas F1 Team,12.0,2.0,MEDIUM,12.0,,42.45,23.401,,,3598.125,215.0,236.0,,227.0,0,,0
FP3,OCO,Haas F1 Team,13.0,3.0,SOFT,1.0,103.824,42.023,20.927,40.874,4281.465,,233.0,252.0,221.0,115.0,0,,0
FP3,OCO,Haas F1 Team,14.0,3.0,SOFT,2.0,,,,,,4548.714,,,,159.0,0,,0
FP3,OCO,Haas F1 Team,15.0,4.0,SOFT,3.0,123.466,64.024,21.22,38.222,4938.865,,232.0,253.0,293.0,96.0,0,,0
FP3,OCO,Haas F1 Team,16.0,4.0,SOFT,4.0,94.204,30.592,20.043,43.569,,,248.0,279.0,269.0,283.0,0,,1
FP3,OCO,Haas F1 Team,17.0,4.0,SOFT,5.0,80.983,28.643,17.645,34.695,,,260.0,298.0,309.0,279.0,1,,1
FP3,OCO,Haas F1 Team,18.0,4.0,SOFT,6.0,,38.564,23.81,,,,204.0,227.0,203.0,173.0,0,,0
FP3,OCO,Haas F1 Team,19.0,4.0,SOFT,7.0,,31.127,25.313,,,5526.664,193.0,185.0,,269.0,0,,0
FP3,LIN,Racing Bulls,1.0,1.0,HARD,1.0,132.155,66.335,21.277,44.543,2876.175,,231.0,228.0,276.0,135.0,0,,0
FP3,LIN,Racing Bulls,2.0,1.0,HARD,2.0,82.793,29.466,17.743,35.584,,,254.0,299.0,301.0,293.0,1,,1
FP3,LIN,Racing Bulls,3.0,1.0,HARD,3.0,103.962,35.865,22.735,45.362,,,201.0,250.0,277.0,251.0,0,,1
FP3,LIN,Racing Bulls,4.0,1.0,HARD,4.0,81.458,28.788,17.579,35.091,,,258.0,298.0,311.0,298.0,1,,1
FP3,LIN,Racing Bulls,5.0,1.0,HARD,5.0,112.962,36.204,25.319,51.439,,,177.0,175.0,272.0,273.0,0,,1
FP3,LIN,Racing Bulls,6.0,1.0,HARD,6.0,113.037,31.141,27.44,54.456,,,174.0,178.0,272.0,293.0,0,,1
FP3,LIN,Racing Bulls,7.0,1.0,HARD,7.0,81.109,28.598,17.609,34.902,,,262.0,293.0,311.0,294.0,1,,1
FP3,LIN,Racing Bulls,8.0,1.0,HARD,8.0,107.195,33.824,23.292,50.079,,3657.472,225.0,222.0,,277.0,0,,0
FP3,LIN,Racing Bulls,9.0,2.0,HARD,9.0,,68.249,18.278,,3672.568,3790.93,254.0,289.0,,224.0,0,,0
FP3,LIN,Racing Bulls,10.0,3.0,SOFT,1.0,102.468,41.421,20.808,40.239,4273.009,,236.0,247.0,278.0,149.0,0,,0
FP3,LIN,Racing Bulls,11.0,3.0,SOFT,2.0,,,,,,4517.417,,,,254.0,0,,0
FP3,LIN,Racing Bulls,12.0,4.0,SOFT,3.0,135.403,71.812,21.128,42.463,4987.981,,233.0,253.0,280.0,81.0,0,,0
FP3,LIN,Racing Bulls,13.0,4.0,SOFT,4.0,80.838,28.624,17.589,34.625,,,262.0,303.0,296.0,300.0,1,,1
FP3,LIN,Racing Bulls,14.0,4.0,SOFT,5.0,123.245,38.039,22.44,62.766,,,211.0,194.0,26.0,244.0,0,,1
FP3,LIN,Racing Bulls,15.0,4.0,SOFT,6.0,,53.613,17.88,,,5420.928,255.0,287.0,,243.0,0,,0
FP3,COL,Alpine,1.0,1.0,HARD,1.0,,,20.716,43.004,1564.936,,220.0,279.0,271.0,175.0,0,,0
FP3,COL,Alpine,2.0,1.0,HARD,2.0,84.222,29.853,18.191,36.178,,,263.0,265.0,300.0,283.0,1,,1
FP3,COL,Alpine,3.0,1.0,HARD,3.0,117.822,51.056,23.564,43.202,,,159.0,275.0,271.0,170.0,0,,1
FP3,COL,Alpine,4.0,1.0,HARD,4.0,83.071,29.412,18.033,35.626,,,264.0,270.0,295.0,294.0,1,,1
FP3,COL,Alpine,5.0,1.0,HARD,5.0,149.344,53.062,39.509,56.773,,,145.0,159.0,265.0,198.0,0,,1
FP3,COL,Alpine,6.0,1.0,HARD,6.0,88.034,29.28,17.882,40.872,,,270.0,265.0,119.0,290.0,0,,0
FP3,COL,Alpine,7.0,1.0,HARD,7.0,132.323,58.775,21.303,52.245,,,227.0,263.0,173.0,89.0,0,,0
FP3,COL,Alpine,8.0,1.0,HARD,8.0,,35.16,,,,2436.142,255.0,,,254.0,0,,0
FP3,COL,Alpine,9.0,2.0,HARD,9.0,114.272,54.521,20.865,38.886,2908.381,,233.0,261.0,259.0,158.0,0,,0
FP3,COL,Alpine,10.0,2.0,HARD,10.0,129.413,30.986,20.328,78.099,,3100.56,250.0,258.0,,260.0,0,,0
FP3,COL,Alpine,11.0,3.0,HARD,11.0,111.855,45.199,20.557,46.099,3143.526,,250.0,263.0,253.0,142.0,0,,0
FP3,COL,Alpine,12.0,3.0,HARD,12.0,83.438,29.812,17.932,35.694,,,256.0,287.0,289.0,286.0,0,,1
FP3,COL,Alpine,13.0,3.0,HARD,13.0,121.906,45.256,28.269,48.381,,,119.0,202.0,274.0,224.0,0,,1
FP3,COL,Alpine,14.0,3.0,HARD,14.0,82.908,29.157,17.938,35.813,,,258.0,276.0,294.0,297.0,0,,1
FP3,COL,Alpine,15.0,3.0,HARD,15.0,129.012,48.407,35.149,45.456,,,121.0,130.0,273.0,187.0,0,,1
FP3,COL,Alpine,16.0,3.0,HARD,16.0,83.336,29.411,17.958,35.967,,,254.0,278.0,290.0,297.0,0,,1
FP3,COL,Alpine,17.0,3.0,HARD,17.0,,38.108,23.264,,,3855.551,160.0,248.0,,244.0,0,,0
FP3,COL,Alpine,18.0,4.0,SOFT,1.0,,40.867,20.347,,4302.784,4408.081,247.0,279.0,,151.0,0,,0
FP3,COL,Alpine,19.0,5.0,SOFT,2.0,132.233,70.127,20.32,41.786,5009.294,,238.0,275.0,277.0,128.0,0,,0
FP3,COL,Alpine,20.0,5.0,SOFT,3.0,81.413,28.684,17.739,34.99,,,265.0,274.0,306.0,302.0,1,,1
FP3,COL,Alpine,21.0,5.0,SOFT,4.0,,36.634,25.065,,,,212.0,257.0,95.0,195.0,0,,0
FP3,COL,Alpine,22.0,5.0,SOFT,5.0,,31.528,18.074,,,5455.968,268.0,271.0,,245.0,0,,0
FP3,HAM,Ferrari,1.0,1.0,SOFT,1.0,114.228,50.045,20.763,43.42,1590.698,,232.0,236.0,278.0,148.0,0,,0
FP3,HAM,Ferrari,2.0,1.0,SOFT,2.0,81.599,28.754,17.889,34.956,,,260.0,286.0,301.0,283.0,1,,1
FP3,HAM,Ferrari,3.0,1.0,SOFT,3.0,145.916,54.382,40.05,51.484,,,119.0,253.0,275.0,200.0,0,,1
FP3,HAM,Ferrari,4.0,1.0,SOFT,4.0,80.572,28.449,17.598,34.525,,,263.0,285.0,307.0,288.0,1,,1
FP3,HAM,Ferrari,5.0,1.0,SOFT,5.0,135.807,49.538,34.007,52.262,,,121.0,172.0,266.0,191.0,0,,1
FP3,HAM,Ferrari,6.0,1.0,SOFT,6.0,110.286,33.324,31.039,45.923,,,232.0,270.0,163.0,256.0,0,,0
FP3,HAM,Ferrari,7.0,1.0,SOFT,7.0,121.93,41.36,28.079,52.491,,,224.0,213.0,179.0,178.0,0,,0
FP3,HAM,Ferrari,8.0,1.0,SOFT,8.0,,,,,,2488.736,,,,265.0,0,,0
FP3,HAM,Ferrari,9.0,2.0,SOFT,9.0,131.462,67.657,20.291,43.514,2932.247,,245.0,221.0,281.0,79.0,0,,0
FP3,HAM,Ferrari,10.0,2.0,SOFT,10.0,102.337,31.681,23.138,47.518,,,216.0,261.0,272.0,292.0,0,,1
FP3,HAM,Ferrari,11.0,2.0,SOFT,11.0,97.78,28.826,21.76,47.194,,,235.0,241.0,278.0,288.0,0,,1
FP3,HAM,Ferrari,12.0,2.0,SOFT,12.0,80.176,28.312,17.56,34.304,,,259.0,292.0,304.0,288.0,1,,1
FP3,HAM,Ferrari,13.0,2.0,SOFT,13.0,,48.919,44.105,58.9,,,116.0,182.0,271.0,206.0,0,,0
FP3,HAM,Ferrari,14.0,2.0,SOFT,14.0,89.145,29.683,20.843,38.619,,,214.0,259.0,279.0,285.0,0,,1
FP3,HAM,Ferrari,15.0,2.0,SOFT,15.0,80.728,28.25,17.721,34.757,,,261.0,277.0,304.0,287.0,0,,1
FP3,HAM,Ferrari,16.0,2.0,SOFT,16.0,113.402,44.788,26.732,41.882,,,163.0,248.0,281.0,183.0,0,,1
FP3,HAM,Ferrari,17.0,2.0,SOFT,17.0,80.243,27.957,17.676,34.61,,,270.0,275.0,297.0,285.0,0,,1
FP3,HAM,Ferrari,18.0,2.0,SOFT,18.0,,37.948,21.254,,,3949.76,241.0,283.0,,201.0,0,,0
FP3,HAM,Ferrari,19.0,3.0,SOFT,1.0,131.811,66.201,20.31,45.3,4982.091,,237.0,266.0,279.0,102.0,0,,0
FP3,HAM,Ferrari,20.0,3.0,SOFT,2.0,79.669,28.01,17.431,34.228,,,264.0,296.0,299.0,285.0,1,,1
FP3,HAM,Ferrari,21.0,3.0,SOFT,3.0,,40.615,28.323,89.119,,,173.0,211.0,85.0,223.0,0,,0
FP3,HAM,Ferrari,22.0,3.0,SOFT,4.0,,34.498,19.351,,,5429.155,191.0,299.0,,245.0,0,,0
FP3,SAI,Williams,1.0,1.0,SOFT,1.0,,40.294,20.502,,1952.1,2739.814,257.0,264.0,,160.0,0,,0
FP3,RUS,Mercedes,1.0,1.0,SOFT,1.0,131.62,67.8,21.345,42.475,2056.686,,261.0,124.0,256.0,208.0,0,,0
FP3,RUS,Mercedes,2.0,1.0,SOFT,2.0,136.908,49.531,27.421,59.956,,,69.0,227.0,180.0,72.0,1,,0
FP3,RUS,Mercedes,3.0,1.0,SOFT,3.0,,35.055,,,,2433.676,264.0,,,262.0,0,,0
FP3,RUS,Mercedes,4.0,2.0,SOFT,4.0,,98.465,19.322,44.961,2831.87,,252.0,278.0,272.0,126.0,0,,0
FP3,RUS,Mercedes,5.0,2.0,SOFT,5.0,103.571,31.787,20.073,51.711,,,263.0,248.0,264.0,270.0,1,,1
FP3,RUS,Mercedes,6.0,2.0,SOFT,6.0,81.429,28.579,17.831,35.019,,,260.0,276.0,293.0,291.0,1,,1
FP3,RUS,Mercedes,7.0,2.0,SOFT,7.0,112.741,33.292,21.494,57.955,,3216.245,226.0,272.0,,235.0,0,,0
FP3,RUS,Mercedes,8.0,3.0,SOFT,8.0,113.863,58.312,18.214,37.337,3238.12,,268.0,283.0,296.0,226.0,0,,0
FP3,RUS,Mercedes,9.0,3.0,SOFT,9.0,82.245,28.922,18.003,35.32,,,245.0,274.0,291.0,283.0,0,,1
FP3,RUS,Mercedes,10.0,3.0,SOFT,10.0,82.221,28.79,17.935,35.496,,,243.0,276.0,293.0,272.0,0,,1
FP3,RUS,Mercedes,11.0,3.0,SOFT,11.0,83.286,29.713,17.929,35.644,,,272.0,284.0,292.0,281.0,0,,1
FP3,RUS,Mercedes,12.0,3.0,SOFT,12.0,83.341,29.736,17.863,35.742,,,264.0,303.0,297.0,238.0,0,,1
FP3,RUS,Mercedes,13.0,3.0,SOFT,13.0,81.73,28.651,17.816,35.263,,,251.0,291.0,295.0,288.0,0,,1
FP3,RUS,Mercedes,14.0,3.0,SOFT,14.0,81.677,28.655,17.745,35.277,,,249.0,291.0,295.0,291.0,0,,1
FP3,RUS,Mercedes,15.0,3.0,SOFT,15.0,81.572,28.692,17.738,35.142,,,246.0,295.0,299.0,290.0,0,,1
FP3,RUS,Mercedes,16.0,3.0,SOFT,16.0,,28.753,17.808,,,4007.967,250.0,297.0,,291.0,0,,0
FP3,RUS,Mercedes,17.0,4.0,SOFT,1.0,98.007,38.19,19.928,39.889,4252.195,,254.0,280.0,274.0,189.0,0,,0
FP3,RUS,Mercedes,18.0,4.0,SOFT,2.0,,27.726,17.398,,,4440.003,263.0,287.0,,293.0,0,,0
FP3,RUS,Mercedes,19.0,5.0,SOFT,3.0,,,19.971,42.939,4928.287,,252.0,281.0,274.0,164.0,0,,0
FP3,RUS,Mercedes,20.0,5.0,SOFT,4.0,79.053,27.77,17.276,34.007,,,266.0,292.0,307.0,294.0,1,,1
FP3,RUS,Mercedes,21.0,5.0,SOFT,5.0,106.234,38.899,25.592,41.743,,,131.0,284.0,246.0,230.0,0,,1
FP3,RUS,Mercedes,22.0,5.0,SOFT,6.0,,39.985,24.75,,,,183.0,275.0,133.0,211.0,0,,0
FP3,RUS,Mercedes,23.0,5.0,SOFT,7.0,,30.337,18.4,,,5473.499,249.0,259.0,,272.0,0,,0
FP3,BOT,Cadillac,1.0,1.0,SOFT,1.0,134.017,67.685,21.286,45.046,2881.253,,233.0,273.0,272.0,170.0,0,,0
FP3,BOT,Cadillac,2.0,1.0,SOFT,2.0,85.146,30.445,18.246,36.455,,,235.0,293.0,294.0,278.0,1,,1
FP3,BOT,Cadillac,3.0,1.0,SOFT,3.0,120.31,45.595,26.73,47.985,,,176.0,233.0,272.0,216.0,0,,1
FP3,BOT,Cadillac,4.0,1.0,SOFT,4.0,84.583,30.055,18.241,36.287,,,243.0,290.0,295.0,286.0,1,,1
FP3,BOT,Cadillac,5.0,1.0,SOFT,5.0,129.748,36.521,21.955,71.272,,3388.455,206.0,180.0,,228.0,0,,0
FP3,BOT,Cadillac,6.0,2.0,SOFT,6.0,125.549,47.463,23.362,54.724,3413.396,,98.0,257.0,275.0,134.0,0,,0
FP3,BOT,Cadillac,7.0,2.0,SOFT,7.0,84.275,29.917,18.109,36.249,,,235.0,296.0,297.0,288.0,1,,1
FP3,BOT,Cadillac,8.0,2.0,SOFT,8.0,,34.259,20.539,,,3721.2,238.0,247.0,,235.0,0,,0
FP3,BOT,Cadillac,9.0,3.0,SOFT,1.0,135.321,69.151,20.602,45.568,4994.043,,242.0,255.0,282.0,136.0,0,,0
FP3,BOT,Cadillac,10.0,3.0,SOFT,2.0,83.514,29.481,18.237,35.796,,,279.0,285.0,300.0,302.0,1,,1
FP3,BOT,Cadillac,11.0,3.0,SOFT,3.0,,38.284,24.553,,,,195.0,204.0,12.0,245.0,0,,0
FP3,BOT,Cadillac,12.0,3.0,SOFT,4.0,,32.602,18.658,,,5448.999,254.0,287.0,,233.0,0,,0
FP3,PIA,McLaren,1.0,1.0,SOFT,1.0,,99.389,20.219,40.064,2827.154,,251.0,275.0,282.0,131.0,0,,0
FP3,PIA,McLaren,2.0,1.0,SOFT,2.0,81.179,28.499,17.826999999999998,34.853,,,264.0,282.0,290.0,291.0,1,,1
FP3,PIA,McLaren,3.0,1.0,SOFT,3.0,119.164,40.273,28.143,50.748,,,199.0,161.0,197.0,186.0,0,,1
FP3,PIA,McLaren,4.0,1.0,SOFT,4.0,114.252,39.999,23.656,50.597,,,250.0,283.0,282.0,183.0,0,,1
FP3,PIA,McLaren,5.0,1.0,SOFT,5.0,80.317,28.265,17.698,34.354,,,261.0,278.0,287.0,292.0,1,,1
FP3,PIA,McLaren,6.0,1.0,SOFT,6.0,111.565,39.56,22.654,49.351,,,197.0,222.0,170.0,212.0,0,,1
FP3,PIA,McLaren,7.0,1.0,SOFT,7.0,111.945,43.673,26.568,41.704,,,182.0,270.0,283.0,171.0,0,,1
FP3,PIA,McLaren,8.0,1.0,SOFT,8.0,80.164,28.121,17.646,34.397,,,267.0,281.0,296.0,288.0,1,,1
FP3,PIA,McLaren,9.0,1.0,SOFT,9.0,95.378,37.784,20.621,36.973,,,218.0,266.0,304.0,238.0,0,,1
FP3,PIA,McLaren,10.0,1.0,SOFT,10.0,81.428,28.36,18.028,35.04,,,271.0,272.0,294.0,294.0,0,,1
FP3,PIA,McLaren,11.0,1.0,SOFT,11.0,81.693,28.591,18.088,35.014,,,262.0,289.0,291.0,274.0,0,,1
FP3,PIA,McLaren,12.0,1.0,SOFT,12.0,95.029,28.64,18.009,48.38,,3969.463,256.0,288.0,,280.0,0,,0
FP3,PIA,McLaren,13.0,2.0,SOFT,13.0,,60.945,17.958,,3987.166,4099.283,271.0,295.0,,235.0,0,,0
FP3,PIA,McLaren,14.0,3.0,SOFT,1.0,138.33,68.111,20.022,50.197,4953.528,,255.0,275.0,274.0,131.0,0,,0
FP3,PIA,McLaren,15.0,3.0,SOFT,2.0,80.087,28.31,17.565,34.212,,,265.0,280.0,297.0,285.0,1,,1
FP3,PIA,McLaren,16.0,3.0,SOFT,3.0,,37.757,23.231,99.008,,,186.0,283.0,3.0,208.0,0,,0
FP3,PIA,McLaren,17.0,3.0,SOFT,4.0,,32.39,18.756,,,5408.409,237.0,269.0,,253.0,0,,0
FP3,BEA,Haas F1 Team,1.0,1.0,MEDIUM,1.0,107.437,42.365,20.124,44.948,1878.218,,241.0,277.0,217.0,147.0,0,,0
