GP,Driver,Team,Stint,Compound,TyreLife,LapNumber,LapTime_sec,Sector1Time_sec,Sector2Time_sec,Sector3Time_sec,FreshTyre,LongRunID,CleanLapCount
R03_Japan,COL,Alpine,2.0,HARD,35.0,52.0,94.784,35.064,41.982,17.738,True,R03_Japan_COL_S2,28
R03_Japan,COL,Alpine,2.0,HARD,36.0,53.0,94.685,35.012,41.857,17.816,True,R03_Japan_COL_S2,28
R03_Japan,GAS,Alpine,1.0,MEDIUM,2.0,2.0,95.436,34.955,42.458,18.023,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,3.0,3.0,95.809,35.072,42.628,18.109,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,4.0,4.0,95.899,35.07,42.607,18.222,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,5.0,5.0,95.872,35.026,42.698,18.148,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,6.0,6.0,96.143,35.201,42.653,18.289,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,7.0,7.0,95.944,35.069,42.587,18.288,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,8.0,8.0,95.566,34.939,42.419,18.208,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,9.0,9.0,95.616,35.047,42.303,18.266,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,10.0,10.0,95.871,35.156,42.396,18.319,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,11.0,11.0,95.717,35.157,42.378,18.182,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,12.0,12.0,95.524,35.118,42.273,18.133,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,13.0,13.0,95.928,35.264,42.342,18.322,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,14.0,14.0,96.11,35.318,42.518,18.274,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,15.0,15.0,95.94,35.247,42.452,18.241,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,16.0,16.0,95.837,35.189,42.507,18.141,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,17.0,17.0,95.906,35.323,42.368,18.215,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,18.0,18.0,95.825,35.247,42.279,18.299,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,19.0,19.0,95.802,35.219,42.35,18.233,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,20.0,20.0,95.528,35.239,42.121,18.168,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,1.0,MEDIUM,21.0,21.0,95.655,35.198,42.361,18.096,True,R03_Japan_GAS_S1,20
R03_Japan,GAS,Alpine,2.0,HARD,6.0,28.0,95.812,35.697,41.911,18.204,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,7.0,29.0,94.096,34.416,41.756,17.924,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,8.0,30.0,94.792,34.645,42.094,18.053,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,9.0,31.0,93.999,34.337,41.674,17.988,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,10.0,32.0,94.066,34.359,41.766,17.941,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,11.0,33.0,93.823,34.249,41.634,17.94,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,12.0,34.0,94.021,34.314,41.776,17.931,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,13.0,35.0,93.864,34.249,41.693,17.922,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,14.0,36.0,94.029,34.372,41.701,17.956,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,15.0,37.0,93.839,34.337,41.552,17.95,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,16.0,38.0,94.051,34.354,41.676,18.021,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,17.0,39.0,93.691,34.194,41.592,17.905,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,18.0,40.0,93.776,34.195,41.632,17.949,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,19.0,41.0,93.693,34.312,41.484,17.897,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,20.0,42.0,93.891,34.331,41.586,17.974,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,21.0,43.0,94.329,34.558,41.749,18.022,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,22.0,44.0,94.457,34.577,41.663,18.217,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,23.0,45.0,94.071,34.511,41.555,18.005,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,24.0,46.0,93.861,34.452,41.536,17.873,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,25.0,47.0,94.063,34.45,41.664,17.949,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,26.0,48.0,94.619,34.412,41.557,18.65,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,27.0,49.0,93.824,34.447,41.432,17.945,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,28.0,50.0,94.222,34.559,41.689,17.974,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,29.0,51.0,93.827,34.429,41.53,17.868,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,30.0,52.0,94.097,34.415,41.523,18.159,True,R03_Japan_GAS_S2,26
R03_Japan,GAS,Alpine,2.0,HARD,31.0,53.0,94.169,34.433,41.705,18.031,True,R03_Japan_GAS_S2,26
R03_Japan,HAD,Red Bull Racing,1.0,MEDIUM,2.0,2.0,98.261,36.047,43.462,18.752,True,R03_Japan_HAD_S1,17
R03_Japan,HAD,Red Bull Racing,1.0,MEDIUM,3.0,3.0,97.193,36.171,42.961,18.061,True,R03_Japan_HAD_S1,17
R03_Japan,HAD,Red Bull Racing,1.0,MEDIUM,4.0,4.0,96.017,35.16,42.698,18.159,True,R03_Japan_HAD_S1,17
R03_Japan,HAD,Red Bull Racing,1.0,MEDIUM,5.0,5.0,96.363,35.105,42.92,18.338,True,R03_Japan_HAD_S1,17
R03_Japan,HAD,Red Bull Racing,1.0,MEDIUM,6.0,6.0,97.105,36.216,42.765,18.124,True,R03_Japan_HAD_S1,17
R03_Japan,HAD,Red Bull Racing,1.0,MEDIUM,7.0,7.0,96.393,35.53,42.893,17.97,True,R03_Japan_HAD_S1,17
R03_Japan,HAD,Red Bull Racing,1.0,MEDIUM,8.0,8.0,96.203,35.488,42.535,18.18,True,R03_Japan_HAD_S1,17
R03_Japan,HAD,Red Bull Racing,1.0,MEDIUM,9.0,9.0,96.505,35.656,42.803,18.046,True,R03_Japan_HAD_S1,17
R03_Japan,HAD,Red Bull Racing,1.0,MEDIUM,10.0,10.0,96.234,35.411,42.759,18.064,True,R03_Japan_HAD_S1,17
R03_Japan,HAD,Red Bull Racing,1.0,MEDIUM,11.0,11.0,96.941,35.9,42.684,18.357,True,R03_Japan_HAD_S1,17
R03_Japan,HAD,Red Bull Racing,1.0,MEDIUM,12.0,12.0,98.692,35.917,44.159,18.616,True,R03_Japan_HAD_S1,17
R03_Japan,HAD,Red Bull Racing,1.0,MEDIUM,13.0,13.0,96.464,35.804,42.529,18.131,True,R03_Japan_HAD_S1,17
R03_Japan,HAD,Red Bull Racing,1.0,MEDIUM,14.0,14.0,96.672,35.786,42.746,18.14,True,R03_Japan_HAD_S1,17
R03_Japan,HAD,Red Bull Racing,1.0,MEDIUM,15.0,15.0,96.777,35.487,42.508,18.782,True,R03_Japan_HAD_S1,17
R03_Japan,HAD,Red Bull Racing,1.0,MEDIUM,16.0,16.0,97.204,36.191,42.796,18.217,True,R03_Japan_HAD_S1,17
R03_Japan,HAD,Red Bull Racing,1.0,MEDIUM,17.0,17.0,96.985,35.677,43.05,18.258,True,R03_Japan_HAD_S1,17
R03_Japan,HAD,Red Bull Racing,1.0,MEDIUM,18.0,18.0,96.294,35.463,42.597,18.234,True,R03_Japan_HAD_S1,17
R03_Japan,HAD,Red Bull Racing,2.0,HARD,9.0,28.0,96.376,35.656,42.542,18.178,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,10.0,29.0,96.05,35.504,42.255,18.291,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,11.0,30.0,95.485,34.998,42.274,18.213,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,12.0,31.0,95.255,34.806,42.341,18.108,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,13.0,32.0,94.986,34.712,42.247,18.027,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,14.0,33.0,94.718,34.541,41.979,18.198,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,15.0,34.0,95.145,34.668,42.276,18.201,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,16.0,35.0,95.64,34.547,42.667,18.426,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,17.0,36.0,93.96,34.064,41.85,18.046,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,18.0,37.0,94.637,34.566,42.031,18.04,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,19.0,38.0,94.466,34.536,41.945,17.985,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,20.0,39.0,94.558,34.622,41.962,17.974,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,21.0,40.0,94.361,34.446,41.955,17.96,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,22.0,41.0,94.482,34.69,41.833,17.959,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,23.0,42.0,94.543,34.716,41.85,17.977,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,24.0,43.0,94.872,34.822,42.037,18.013,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,25.0,44.0,94.376,34.488,41.8,18.088,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,26.0,45.0,95.914,34.864,42.531,18.519,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,27.0,46.0,96.112,35.779,42.284,18.049,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,28.0,47.0,95.366,35.312,42.0,18.054,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,29.0,48.0,94.972,34.98,42.001,17.991,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,30.0,49.0,94.946,34.902,42.085,17.959,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,31.0,50.0,94.774,34.902,41.884,17.988,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,32.0,51.0,94.126,34.472,41.749,17.905,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,33.0,52.0,94.301,34.683,41.713,17.905,True,R03_Japan_HAD_S2,26
R03_Japan,HAD,Red Bull Racing,2.0,HARD,34.0,53.0,93.837,34.419,41.801,17.617,True,R03_Japan_HAD_S2,26
R03_Japan,HAM,Ferrari,1.0,MEDIUM,1.0,1.0,98.386,,42.171,18.146,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,2.0,2.0,95.496,35.461,42.16,17.875,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,3.0,3.0,95.394,35.125,42.265,18.004,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,4.0,4.0,95.805,35.248,42.422,18.135,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,5.0,5.0,95.453,35.025,42.365,18.063,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,6.0,6.0,95.172,34.663,42.37,18.139,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,7.0,7.0,95.448,34.837,42.375,18.236,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,8.0,8.0,95.565,34.822,42.573,18.17,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,9.0,9.0,95.765,34.786,42.681,18.298,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,10.0,10.0,95.166,34.796,42.194,18.176,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,11.0,11.0,95.434,34.99,42.227,18.217,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,12.0,12.0,95.161,34.945,42.205,18.011,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,13.0,13.0,95.397,34.974,42.181,18.242,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,14.0,14.0,95.283,35.107,42.019,18.157,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,15.0,15.0,95.054,34.878,42.06,18.116,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,16.0,16.0,95.355,35.135,42.151,18.069,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,17.0,17.0,94.876,34.818,42.034,18.024,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,18.0,18.0,94.959,34.919,41.921,18.119,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,19.0,19.0,94.98,34.878,41.972,18.13,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,20.0,20.0,95.168,35.003,41.989,18.176,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,1.0,MEDIUM,21.0,21.0,95.01,34.972,41.846,18.192,True,R03_Japan_HAM_S1,21
R03_Japan,HAM,Ferrari,2.0,HARD,6.0,28.0,94.067,34.464,41.628,17.975,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,7.0,29.0,93.742,34.268,41.627,17.847,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,8.0,30.0,93.875,34.238,41.651,17.986,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,9.0,31.0,93.67,34.176,41.591,17.903,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,10.0,32.0,93.501,34.037,41.441,18.023,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,11.0,33.0,93.524,33.991,41.566,17.967,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,12.0,34.0,93.301,34.092,41.289,17.92,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,13.0,35.0,93.696,34.127,41.533,18.036,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,14.0,36.0,93.658,34.201,41.314,18.143,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,15.0,37.0,93.934,34.165,41.814,17.955,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,16.0,38.0,93.436,33.994,41.468,17.974,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,17.0,39.0,93.576,34.167,41.376,18.033,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,18.0,40.0,93.869,34.11,41.62,18.139,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,19.0,41.0,94.177,34.44,41.609,18.128,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,20.0,42.0,94.662,35.177,41.585,17.9,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,21.0,43.0,94.359,35.047,41.379,17.933,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,22.0,44.0,93.636,34.266,41.397,17.973,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,23.0,45.0,93.495,34.167,41.343,17.985,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,24.0,46.0,93.442,34.231,41.233,17.978,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,25.0,47.0,94.676,34.378,41.393,18.905,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,26.0,48.0,92.777,33.962,41.108,17.707,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,27.0,49.0,93.867,34.368,41.301,18.198,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,28.0,50.0,95.689,34.647,42.013,19.029,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,29.0,51.0,94.927,33.992,41.784,19.151,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,30.0,52.0,94.193,34.367,41.886,17.94,True,R03_Japan_HAM_S2,26
R03_Japan,HAM,Ferrari,2.0,HARD,31.0,53.0,93.669,34.115,41.518,18.036,True,R03_Japan_HAM_S2,26
R03_Japan,HUL,Audi,1.0,MEDIUM,2.0,2.0,98.019,36.377,43.395,18.247,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,1.0,MEDIUM,3.0,3.0,96.53,35.342,43.085,18.103,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,1.0,MEDIUM,4.0,4.0,96.632,35.458,42.956,18.218,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,1.0,MEDIUM,5.0,5.0,96.858,35.878,42.815,18.165,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,1.0,MEDIUM,6.0,6.0,97.522,35.81,43.183,18.529,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,1.0,MEDIUM,7.0,7.0,97.424,35.921,43.264,18.239,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,1.0,MEDIUM,8.0,8.0,97.149,35.857,43.083,18.209,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,1.0,MEDIUM,9.0,9.0,96.695,35.547,42.961,18.187,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,1.0,MEDIUM,10.0,10.0,96.943,35.919,42.869,18.155,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,1.0,MEDIUM,11.0,11.0,96.387,35.53,42.718,18.139,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,1.0,MEDIUM,12.0,12.0,97.397,35.449,43.604,18.344,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,1.0,MEDIUM,13.0,13.0,96.972,35.919,42.797,18.256,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,1.0,MEDIUM,14.0,14.0,96.49,35.422,42.945,18.123,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,1.0,MEDIUM,15.0,15.0,95.778,34.972,42.559,18.247,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,1.0,MEDIUM,16.0,16.0,96.277,35.508,42.688,18.081,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,1.0,MEDIUM,17.0,17.0,96.171,35.354,42.76,18.057,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,1.0,MEDIUM,18.0,18.0,96.037,35.423,42.448,18.166,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,1.0,MEDIUM,19.0,19.0,95.575,35.308,42.305,17.962,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,1.0,MEDIUM,20.0,20.0,95.655,35.318,42.304,18.033,True,R03_Japan_HUL_S1,19
R03_Japan,HUL,Audi,2.0,HARD,5.0,28.0,96.375,35.452,42.571,18.352,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,6.0,29.0,96.82,35.128,42.728,18.964,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,7.0,30.0,96.242,36.353,42.063,17.826,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,8.0,31.0,94.637,34.783,41.951,17.903,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,9.0,32.0,94.905,34.861,42.073,17.971,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,10.0,33.0,94.82,34.925,41.982,17.913,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,11.0,34.0,95.027,35.006,42.061,17.96,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,12.0,35.0,95.547,35.07,42.2,18.277,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,13.0,36.0,95.386,35.193,42.064,18.129,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,14.0,37.0,95.018,35.057,41.944,18.017,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,15.0,38.0,94.831,34.717,41.852,18.262,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,16.0,39.0,94.222,34.446,41.704,18.072,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,17.0,40.0,94.132,34.639,41.566,17.927,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,18.0,41.0,94.011,34.589,41.571,17.851,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,19.0,42.0,94.212,34.694,41.708,17.81,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,20.0,43.0,94.168,34.614,41.645,17.909,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,21.0,44.0,94.426,34.621,41.787,18.018,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,22.0,45.0,95.678,35.015,41.688,18.975,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,23.0,46.0,96.379,36.004,42.339,18.036,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,24.0,47.0,93.732,33.84,41.717,18.175,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,25.0,48.0,94.137,34.615,41.62,17.902,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,26.0,49.0,94.171,34.68,41.614,17.877,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,27.0,50.0,94.177,34.538,41.7,17.939,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,28.0,51.0,94.101,34.521,41.677,17.903,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,29.0,52.0,93.853,34.555,41.508,17.79,True,R03_Japan_HUL_S2,26
R03_Japan,HUL,Audi,2.0,HARD,30.0,53.0,93.796,34.583,41.535,17.678,True,R03_Japan_HUL_S2,26
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,2.0,2.0,97.029,35.662,43.287,18.08,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,3.0,3.0,97.03,35.782,43.152,18.096,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,4.0,4.0,96.522,35.415,42.828,18.279,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,5.0,5.0,96.38,35.306,42.817,18.257,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,6.0,6.0,97.206,35.93,43.046,18.23,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,7.0,7.0,96.572,35.518,42.804,18.25,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,8.0,8.0,96.432,35.432,42.745,18.255,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,9.0,9.0,96.629,35.473,42.876,18.28,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,10.0,10.0,96.618,35.498,42.823,18.297,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,11.0,11.0,96.55,35.683,42.706,18.161,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,12.0,12.0,97.258,35.79,43.118,18.35,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,13.0,13.0,97.049,36.312,42.621,18.116,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,14.0,14.0,97.013,,42.781,18.278,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,15.0,15.0,96.726,35.735,42.811,18.18,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,16.0,16.0,96.822,35.828,42.818,18.176,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,17.0,17.0,96.72,35.843,42.716,18.161,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,18.0,18.0,96.604,35.879,42.537,18.188,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,19.0,19.0,96.716,35.815,42.626,18.275,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,1.0,MEDIUM,20.0,20.0,96.442,35.66,42.435,18.347,True,R03_Japan_LAW_S1,19
R03_Japan,LAW,Racing Bulls,2.0,HARD,6.0,28.0,96.376,35.951,42.587,17.838,True,R03_Japan_LAW_S2,26
